uuid,page,field,gt,pred,levenshtein_distance,doc_conf,entity_conf,corrected
11be704e-5bb9-49fa-8508-d498a5976937,0,Location.Line1,2260 W County 30A,2260 W County 30A,0,0.452013,0.966923,Yes
11be704e-5bb9-49fa-8508-d498a5976937,0,Location.State,FL,FL,0,0.452013,1,Yes
11be704e-5bb9-49fa-8508-d498a5976937,0,Location.State,FL,FL,0,0.452013,1,Yes
11be704e-5bb9-49fa-8508-d498a5976937,0,Location.State,FL,FL,0,0.452013,1,Yes
11be704e-5bb9-49fa-8508-d498a5976937,0,Location.Zip,32461,32461,0,0.452013,1,Yes
11be704e-5bb9-49fa-8508-d498a5976937,0,Location.Zip,32459,32459,0,0.452013,1,Yes
11be704e-5bb9-49fa-8508-d498a5976937,0,Location.Zip,32459,32459,0,0.452013,1,Yes
282fcddc-449e-46a0-a3a2-705f610da5b5,0,Location.Line1,<empty/>,,,0.551052,,No
11be704e-5bb9-49fa-8508-d498a5976937,0,Quote_ClassCode.ClassCode,9082,9082,0,0.452013,0.998184,Yes
11be704e-5bb9-49fa-8508-d498a5976937,0,Quote_ClassCode.ClassCode,9082,9082,0,0.452013,0.988919,Yes
11be704e-5bb9-49fa-8508-d498a5976937,0,Quote_ClassCode.ClassCode,9082,9082,0,0.452013,0.996365,Yes
11be704e-5bb9-49fa-8508-d498a5976937,0,Quote_ClassCode.ClassCode,8017,8017,0,0.452013,0.96005,Yes
11be704e-5bb9-49fa-8508-d498a5976937,0,Quote_ClassCode.LocationId,1,1,0,0.452013,0.933113,Yes
11be704e-5bb9-49fa-8508-d498a5976937,0,Quote_ClassCode.LocationId,2,2,0,0.452013,0.944175,Yes
11be704e-5bb9-49fa-8508-d498a5976937,0,Quote_ClassCode.LocationId,3,3,0,0.452013,0.953828,Yes
11be704e-5bb9-49fa-8508-d498a5976937,0,Quote_ClassCode.LocationId,4,4,0,0.452013,0.884808,Yes
11be704e-5bb9-49fa-8508-d498a5976937,0,Quote_ClassCode.Payroll,"$1,200,000.00","$1,200,000.00",0,0.452013,0.977193,Yes
11be704e-5bb9-49fa-8508-d498a5976937,0,Quote_ClassCode.Payroll,"$150,000.00","$150,000.00",0,0.452013,1,Yes
11be704e-5bb9-49fa-8508-d498a5976937,0,Quote_EffectiveDate,08/25/2019,08/25/2019,0,0.452013,1,Yes
11be704e-5bb9-49fa-8508-d498a5976937,0,Quote_Fein,20-3934954,20-3934954,0,0.452013,0.996362,Yes
11be704e-5bb9-49fa-8508-d498a5976937,0,Quote_LegalEntities.Other,X,X,0,0.452013,0.998174,Yes
11be704e-5bb9-49fa-8508-d498a5976937,0,Quote_LiabilityLimits.EachAccident,100,100,0,0.452013,0.996373,Yes
11be704e-5bb9-49fa-8508-d498a5976937,0,Quote_LiabilityLimits.EachEmployee,100,100,0,0.452013,1,Yes
11be704e-5bb9-49fa-8508-d498a5976937,0,Quote_LiabilityLimits.PolicyLimit,500,500,0,0.452013,0.967722,Yes
11be704e-5bb9-49fa-8508-d498a5976937,0,Quote_MailingAddress.City,"Rosemary Beach,","Rosemary Beach,",0,0.452013,0.613476,Yes
11be704e-5bb9-49fa-8508-d498a5976937,0,Quote_MailingAddress.Line1,PO Box 611095,PO Box 611095,0,0.452013,0.963571,Yes
11be704e-5bb9-49fa-8508-d498a5976937,0,Quote_MailingAddress.State,FL,FL,0,0.452013,1,Yes
11be704e-5bb9-49fa-8508-d498a5976937,0,Quote_MailingAddress.Zip,32461,32461,0,0.452013,1,Yes
11be704e-5bb9-49fa-8508-d498a5976937,1,Quote_NatureOfBusiness,Family Restaurants & Retail Store,Family Restaurants & Retail Store,0,0.452013,0.992789,Yes
11be704e-5bb9-49fa-8508-d498a5976937,0,Quote_YearsInBusiness,14,14,0,0.452013,0.987036,Yes
146e9e2f-bda8-4bbb-9f78-8f8ef1d9c69b,0,Location.City,"Lake Bluff,","Lake Bluff,",0,0.626579,0.959552,Yes
146e9e2f-bda8-4bbb-9f78-8f8ef1d9c69b,0,Location.Id,i,i,0,0.626579,1,Yes
146e9e2f-bda8-4bbb-9f78-8f8ef1d9c69b,0,Location.Line1,13000 Rockland Road,13000 Rockland Road,0,0.626579,0.987005,Yes
146e9e2f-bda8-4bbb-9f78-8f8ef1d9c69b,0,Location.State,IL,IL,0,0.626579,1,Yes
146e9e2f-bda8-4bbb-9f78-8f8ef1d9c69b,0,Location.Zip,60044,60044,0,0.626579,0.99452,Yes
146e9e2f-bda8-4bbb-9f78-8f8ef1d9c69b,0,Quote_BusinessName,name:Visiting Christian Science Nursing Care of Greater Chicago,name:Visiting Christian Science Nursing Care of Greater Chicago,0,0.626579,0.626579,Yes
146e9e2f-bda8-4bbb-9f78-8f8ef1d9c69b,1,Quote_ClassCode.ClassCode,8835,8835,0,0.626579,0.964067,Yes
146e9e2f-bda8-4bbb-9f78-8f8ef1d9c69b,1,Quote_ClassCode.ClassCode,8810,8810,0,0.626579,0.931862,Yes
146e9e2f-bda8-4bbb-9f78-8f8ef1d9c69b,1,Quote_ClassCode.FullTimeEmployees,3,3,0,0.626579,0.858254,Yes
146e9e2f-bda8-4bbb-9f78-8f8ef1d9c69b,1,Quote_ClassCode.LocationId,1,1,0,0.626579,0.923705,Yes
146e9e2f-bda8-4bbb-9f78-8f8ef1d9c69b,1,Quote_ClassCode.LocationId,1,1,0,0.626579,0.815059,Yes
146e9e2f-bda8-4bbb-9f78-8f8ef1d9c69b,1,Quote_ClassCode.PartTimeEmployees,i,i,0,0.626579,0.880951,Yes
146e9e2f-bda8-4bbb-9f78-8f8ef1d9c69b,1,Quote_ClassCode.Payroll,"$192,000.00","$192,000.00",0,0.626579,0.978689,Yes
146e9e2f-bda8-4bbb-9f78-8f8ef1d9c69b,0,Quote_CompanyWebsite,http://www.visitingcsnursingchica,http://www.visitingcsnursingchica,0,0.626579,0.667874,Yes
146e9e2f-bda8-4bbb-9f78-8f8ef1d9c69b,0,Quote_EffectiveDate,02/24/2019,02/24/2019,0,0.626579,1,Yes
146e9e2f-bda8-4bbb-9f78-8f8ef1d9c69b,0,Quote_Fein,47-3091330,47-3091330,0,0.626579,0.994257,Yes
146e9e2f-bda8-4bbb-9f78-8f8ef1d9c69b,0,Quote_LegalEntities.LLC,X,X,0,0.626579,1,Yes
146e9e2f-bda8-4bbb-9f78-8f8ef1d9c69b,0,Quote_LiabilityLimits.EachAccident,500,500,0,0.626579,0.988334,Yes
146e9e2f-bda8-4bbb-9f78-8f8ef1d9c69b,0,Quote_LiabilityLimits.EachEmployee,500,500,0,0.626579,0.990575,Yes
146e9e2f-bda8-4bbb-9f78-8f8ef1d9c69b,0,Quote_LiabilityLimits.PolicyLimit,500,500,0,0.626579,0.988404,Yes
146e9e2f-bda8-4bbb-9f78-8f8ef1d9c69b,0,Quote_MailingAddress.City,Lake Bluff.,Lake Bluff.,0,0.626579,0.854865,Yes
146e9e2f-bda8-4bbb-9f78-8f8ef1d9c69b,0,Quote_MailingAddress.Line1,HU BOX,HU BOX,0,0.626579,0.717174,Yes
146e9e2f-bda8-4bbb-9f78-8f8ef1d9c69b,0,Quote_MailingAddress.State,IL,IL,0,0.626579,1,Yes
146e9e2f-bda8-4bbb-9f78-8f8ef1d9c69b,0,Quote_MailingAddress.Zip,60044,60044,0,0.626579,0.986677,Yes
146e9e2f-bda8-4bbb-9f78-8f8ef1d9c69b,2,Quote_NatureOfBusiness,Christian Science Nursing Service,Christian Science Nursing Service,0,0.626579,0.944721,Yes
146e9e2f-bda8-4bbb-9f78-8f8ef1d9c69b,0,Quote_YearsInBusiness,4,4,0,0.626579,0.959266,Yes
15c19c33-79b3-4b04-84f0-0bd290e8727b,0,Location.City,"Nutely,","Nutely,",0,0.558488,0.977902,Yes
15c19c33-79b3-4b04-84f0-0bd290e8727b,0,Location.Id,1,1,0,0.558488,0.992525,Yes
15c19c33-79b3-4b04-84f0-0bd290e8727b,0,Location.Line1,181 Satterhwaite Ave,181 Satterhwaite Ave,0,0.558488,0.996446,Yes
15c19c33-79b3-4b04-84f0-0bd290e8727b,0,Location.State,NJ,NJ,0,0.558488,1,Yes
15c19c33-79b3-4b04-84f0-0bd290e8727b,0,Location.Zip,8759,8759,0,0.558488,0.992243,Yes
3a14ba19-49a9-44fd-ae3d-a9b0646a5746,2,Location.Line1,,"-260 PAGE AVE,",,0.350619,1,No
15c19c33-79b3-4b04-84f0-0bd290e8727b,1,Quote_ClassCode.ClassCode,8810,8810,0,0.558488,0.987868,Yes
15c19c33-79b3-4b04-84f0-0bd290e8727b,1,Quote_ClassCode.ClassCode,8835,8835,0,0.558488,0.985481,Yes
15c19c33-79b3-4b04-84f0-0bd290e8727b,1,Quote_ClassCode.LocationId,i,i,0,0.558488,0.991724,Yes
15c19c33-79b3-4b04-84f0-0bd290e8727b,1,Quote_ClassCode.LocationId,i,i,0,0.558488,0.978176,Yes
15c19c33-79b3-4b04-84f0-0bd290e8727b,1,Quote_ClassCode.Payroll,"$6,000.00","$6,000.00",0,0.558488,0.944317,Yes
15c19c33-79b3-4b04-84f0-0bd290e8727b,1,Quote_ClassCode.Payroll,"$105,562.00","$105,562.00",0,0.558488,0.72095,Yes
15c19c33-79b3-4b04-84f0-0bd290e8727b,0,Quote_CompanyWebsite,https://csnursenj.org/,https://csnursenj.org/,0,0.558488,0.558488,Yes
15c19c33-79b3-4b04-84f0-0bd290e8727b,0,Quote_EffectiveDate,6/2/2019,6/2/2019,0,0.558488,1,Yes
15c19c33-79b3-4b04-84f0-0bd290e8727b,0,Quote_Fein,22-1533510,22-1533510,0,0.558488,0.988285,Yes
15c19c33-79b3-4b04-84f0-0bd290e8727b,0,Quote_LegalEntities.Corporation,X,X,0,0.558488,0.981301,Yes
15c19c33-79b3-4b04-84f0-0bd290e8727b,0,Quote_LiabilityLimits.EachAccident,500,500,0,0.558488,0.981936,Yes
15c19c33-79b3-4b04-84f0-0bd290e8727b,0,Quote_LiabilityLimits.EachEmployee,500,500,0,0.558488,0.983821,Yes
15c19c33-79b3-4b04-84f0-0bd290e8727b,0,Quote_LiabilityLimits.PolicyLimit,500000,500000,0,0.558488,0.988271,Yes
15c19c33-79b3-4b04-84f0-0bd290e8727b,0,Quote_MailingAddress.City,"Nutley,","Nutley,",0,0.558488,0.983854,Yes
15c19c33-79b3-4b04-84f0-0bd290e8727b,0,Quote_MailingAddress.Line1,181 Satterthwaite Ave.,181 Satterthwaite Ave.,0,0.558488,0.992262,Yes
15c19c33-79b3-4b04-84f0-0bd290e8727b,0,Quote_MailingAddress.State,NJ,NJ,0,0.558488,1,Yes
15c19c33-79b3-4b04-84f0-0bd290e8727b,0,Quote_MailingAddress.Zip,7110,7110,0,0.558488,0.992332,Yes
15c19c33-79b3-4b04-84f0-0bd290e8727b,0,Quote_YearsInBusiness,76,76,0,0.558488,0.950829,Yes
1c1144ff-d1bc-4775-9272-c9463d8171c8,0,Location.City,"Elizabeth,","Elizabeth,",0,0.562163,0.971585,Yes
1c1144ff-d1bc-4775-9272-c9463d8171c8,0,Location.Id,i,i,0,0.562163,1,Yes
1c1144ff-d1bc-4775-9272-c9463d8171c8,0,Location.Line1,400-416 Trinity Place,400-416 Trinity Place,0,0.562163,0.981195,Yes
1c1144ff-d1bc-4775-9272-c9463d8171c8,0,Location.State,NJ,NJ,0,0.562163,1,Yes
1c1144ff-d1bc-4775-9272-c9463d8171c8,0,Location.Zip,7201,7201,0,0.562163,0.998155,Yes
46fdd4c6-e137-4305-bc63-370d57d26848,0,Location.Line1,2279 Hwy 227,"2279 Hwy 227 Carrollton, KY41008",20,0.468366,0.61671,No
1c1144ff-d1bc-4775-9272-c9463d8171c8,1,Quote_ClassCode.ClassCode,8398,8398,0,0.562163,0.906403,Yes
1c1144ff-d1bc-4775-9272-c9463d8171c8,1,Quote_ClassCode.ClassCode,8810,8810,0,0.562163,0.931393,Yes
1c1144ff-d1bc-4775-9272-c9463d8171c8,1,Quote_ClassCode.FullTimeEmployees,22,22,0,0.562163,0.921235,Yes
1c1144ff-d1bc-4775-9272-c9463d8171c8,1,Quote_ClassCode.FullTimeEmployees,4,4,0,0.562163,0.950229,Yes
1c1144ff-d1bc-4775-9272-c9463d8171c8,1,Quote_ClassCode.LocationId,1,1,0,0.562163,0.882683,Yes
1c1144ff-d1bc-4775-9272-c9463d8171c8,1,Quote_ClassCode.LocationId,1,1,0,0.562163,0.82394,Yes
1c1144ff-d1bc-4775-9272-c9463d8171c8,1,Quote_ClassCode.PartTimeEmployees,0,0,0,0.562163,0.939545,Yes
1c1144ff-d1bc-4775-9272-c9463d8171c8,1,Quote_ClassCode.PartTimeEmployees,0,0,0,0.562163,0.95539,Yes
1c1144ff-d1bc-4775-9272-c9463d8171c8,1,Quote_ClassCode.Payroll,"$502,080.00","$502,080.00",0,0.562163,0.972837,Yes
1c1144ff-d1bc-4775-9272-c9463d8171c8,1,Quote_ClassCode.Payroll,"$106,324.00","$106,324.00",0,0.562163,0.977118,Yes
1c1144ff-d1bc-4775-9272-c9463d8171c8,0,Quote_ContactInformation.Email,autopaintiing@yahoo.com,autopaintiing@yahoo.com,0,0.562163,0.995965,Yes
1c1144ff-d1bc-4775-9272-c9463d8171c8,0,Quote_ContactInformation.Name,Luis Atienza,Luis Atienza,0,0.562163,1,Yes
1c1144ff-d1bc-4775-9272-c9463d8171c8,0,Quote_ContactInformation.Phone,(908) 354-2200,(908) 354-2200,0,0.562163,1,Yes
1c1144ff-d1bc-4775-9272-c9463d8171c8,0,Quote_EffectiveDate,9/2/2019,9/2/2019,0,0.562163,1,Yes
1c1144ff-d1bc-4775-9272-c9463d8171c8,0,Quote_Fein,22-3266118,22-3266118,0,0.562163,0.996036,Yes
1c1144ff-d1bc-4775-9272-c9463d8171c8,0,Quote_LegalEntities.Corporation,X,X,0,0.562163,0.980861,Yes
1c1144ff-d1bc-4775-9272-c9463d8171c8,0,Quote_LiabilityLimits.EachAccident,1000000,1000000,0,0.562163,0.990535,Yes
1c1144ff-d1bc-4775-9272-c9463d8171c8,0,Quote_LiabilityLimits.EachEmployee,1000000,1000000,0,0.562163,0.996212,Yes
1c1144ff-d1bc-4775-9272-c9463d8171c8,0,Quote_LiabilityLimits.PolicyLimit,1000000,1000000,0,0.562163,0.996087,Yes
1c1144ff-d1bc-4775-9272-c9463d8171c8,0,Quote_MailingAddress.City,"Elizabeth,","Elizabeth,",0,0.562163,0.996188,Yes
1c1144ff-d1bc-4775-9272-c9463d8171c8,0,Quote_MailingAddress.Line1,400-416 Trinity Place,400-416 Trinity Place,0,0.562163,0.692502,Yes
1c1144ff-d1bc-4775-9272-c9463d8171c8,0,Quote_MailingAddress.State,NJ,NJ,0,0.562163,1,Yes
1c1144ff-d1bc-4775-9272-c9463d8171c8,0,Quote_MailingAddress.Zip,7201,7201,0,0.562163,1,Yes
1c1144ff-d1bc-4775-9272-c9463d8171c8,2,Quote_NatureOfBusiness,"Auto Body Shop 70%, Tow 30%, No welding.","Auto Body Shop 70%, Tow 30%, No welding.",0,0.562163,0.990554,Yes
1c1144ff-d1bc-4775-9272-c9463d8171c8,0,Quote_YearsInBusiness,20,20,0,0.562163,0.992662,Yes
1e2da025-e25e-46ad-957f-c81d579c0d8f,5,Location.City,"A, Mclean,","A, Mclean,",0,0.445207,0.514348,Yes
1e2da025-e25e-46ad-957f-c81d579c0d8f,5,Location.Id,i,i,0,0.445207,1,Yes
1e2da025-e25e-46ad-957f-c81d579c0d8f,5,Location.Line1,12 Westport Ct. Suite,12 Westport Ct. Suite,0,0.445207,0.990437,Yes
1e2da025-e25e-46ad-957f-c81d579c0d8f,5,Location.State,"IL,","IL,",0,0.445207,1,Yes
1e2da025-e25e-46ad-957f-c81d579c0d8f,5,Location.Zip,61704,61704,0,0.445207,1,Yes
1e2da025-e25e-46ad-957f-c81d579c0d8f,5,Quote_BusinessName,Child Care Connection Learning Center irsc.,Child Care Connection Learning Center irsc.,0,0.445207,0.881847,Yes
85ba086f-7c66-4105-a68f-134397d0b73d,0,Location.Line1,71 Valdosta Rd,71 Valdosta Rd 101,4,0.586287,0.586287,No
1e2da025-e25e-46ad-957f-c81d579c0d8f,6,Quote_ClassCode.FullTimeEmployees,i,i,0,0.445207,0.846035,Yes
1e2da025-e25e-46ad-957f-c81d579c0d8f,6,Quote_ClassCode.PartTimeEmployees,i,i,0,0.445207,0.85103,Yes
1e2da025-e25e-46ad-957f-c81d579c0d8f,6,Quote_ClassCode.Payroll,24000,24000,0,0.445207,0.982888,Yes
1e2da025-e25e-46ad-957f-c81d579c0d8f,5,Quote_ContactInformation.Email,brad.wurth@ccuntryfinancial.com,brad.wurth@ccuntryfinancial.com,0,0.445207,1,Yes
8811dc22-1b49-456d-9c15-2ad8dcbc67ca,0,Location.Line1,962 Garnet Avenue,San Diego 962 Garnet Avenue,10,0.488163,0.799146,No
1e2da025-e25e-46ad-957f-c81d579c0d8f,5,Quote_ContactInformation.Phone,3096638960,3096638960,0,0.445207,1,Yes
1e2da025-e25e-46ad-957f-c81d579c0d8f,5,Quote_EffectiveDate,12/20/2013,12/20/2013,0,0.445207,1,Yes
8811dc22-1b49-456d-9c15-2ad8dcbc67ca,0,Location.Line1,1747 India St,San Diego 1747 India St,10,0.488163,0.809435,No
1e2da025-e25e-46ad-957f-c81d579c0d8f,5,Quote_LegalEntities.Corporation,|X,|X,0,0.445207,0.984711,Yes
8ce47a55-a683-4b01-9d0d-63417e147eb8,0,Location.Line1,2401 St Hwy. 10,2401 St Hwy.,3,0.532708,1,No
1e2da025-e25e-46ad-957f-c81d579c0d8f,5,Quote_LiabilityLimits.EachEmployee,100,100,0,0.445207,0.903367,Yes
1e2da025-e25e-46ad-957f-c81d579c0d8f,5,Quote_LiabilityLimits.PolicyLimit,500,500,0,0.445207,1,Yes
8e117212-be43-424c-9e02-c8a716762f34,0,Location.Line1,â–  Mm GOLDEN AVE,,,0.503914,,No
1e2da025-e25e-46ad-957f-c81d579c0d8f,5,Quote_MailingAddress.Line1,12 Westport Ct Suite A,12 Westport Ct Suite A,0,0.445207,0.83787,Yes
1e2da025-e25e-46ad-957f-c81d579c0d8f,5,Quote_MailingAddress.State,IL,IL,0,0.445207,1,Yes
1e2da025-e25e-46ad-957f-c81d579c0d8f,5,Quote_MailingAddress.Zip,61704,61704,0,0.445207,1,Yes
95ad1e41-381e-475f-9f47-ac35d242c495,0,Location.Line1,73 Cavalier Blvd.,DuPage 73 Cavalier Blvd.,7,0.6044,0.6044,No
1e2da025-e25e-46ad-957f-c81d579c0d8f,5,Quote_YearsInBusiness,1 5,1 5,0,0.445207,0.940713,Yes
20610f38-915a-44dc-990d-c5d0b448471f,1,Location.City,"Pittsburgh,","Pittsburgh,",0,0.386743,0.983773,Yes
20610f38-915a-44dc-990d-c5d0b448471f,1,Location.Id,1,1,0,0.386743,0.967284,Yes
20610f38-915a-44dc-990d-c5d0b448471f,1,Location.Line1,"6425 Living Place, Suite 200","6425 Living Place, Suite 200",0,0.386743,0.98708,Yes
20610f38-915a-44dc-990d-c5d0b448471f,1,Location.State,PA,PA,0,0.386743,0.994611,Yes
20610f38-915a-44dc-990d-c5d0b448471f,1,Location.Zip,15206,15206,0,0.386743,0.99002,Yes
20610f38-915a-44dc-990d-c5d0b448471f,1,Quote_BusinessName,"1 Person At A Time, LLC","1 Person At A Time, LLC",0,0.386743,0.883807,Yes
20610f38-915a-44dc-990d-c5d0b448471f,2,Quote_ClassCode.ClassCode,942,942,0,0.386743,0.902365,Yes
20610f38-915a-44dc-990d-c5d0b448471f,2,Quote_ClassCode.ClassCode,943,943,0,0.386743,0.998246,Yes
20610f38-915a-44dc-990d-c5d0b448471f,2,Quote_ClassCode.ClassCode,953,953,0,0.386743,0.875519,Yes
20610f38-915a-44dc-990d-c5d0b448471f,2,Quote_ClassCode.FullTimeEmployees,6,6,0,0.386743,0.570086,Yes
20610f38-915a-44dc-990d-c5d0b448471f,2,Quote_ClassCode.LocationId,1,1,0,0.386743,0.778589,Yes
20610f38-915a-44dc-990d-c5d0b448471f,2,Quote_ClassCode.LocationId,i,i,0,0.386743,0.996391,Yes
20610f38-915a-44dc-990d-c5d0b448471f,2,Quote_ClassCode.LocationId,1,1,0,0.386743,0.748369,Yes
b0f5e7f1-3253-4256-8590-b382952fb32f,0,Location.Line1,2250 S. Atlantic Blvd.,2250 S. Atlantic Blvd. City,5,0.688466,0.688466,No
20610f38-915a-44dc-990d-c5d0b448471f,2,Quote_ClassCode.Payroll,900,900,0,0.386743,0.926408,Yes
20610f38-915a-44dc-990d-c5d0b448471f,2,Quote_ClassCode.Payroll,290,290,0,0.386743,0.882448,Yes
20610f38-915a-44dc-990d-c5d0b448471f,1,Quote_ContactInformation.Email,jjware@hotmail.com,jjware@hotmail.com,0,0.386743,0.989761,Yes
20610f38-915a-44dc-990d-c5d0b448471f,1,Quote_ContactInformation.Name,Jeanette WARE,Jeanette WARE,0,0.386743,1,Yes
20610f38-915a-44dc-990d-c5d0b448471f,1,Quote_ContactInformation.Phone,412-951-0695,412-951-0695,0,0.386743,1,Yes
20610f38-915a-44dc-990d-c5d0b448471f,1,Quote_EffectiveDate,07/15/19,07/15/19,0,0.386743,0.998261,Yes
20610f38-915a-44dc-990d-c5d0b448471f,1,Quote_Fein,46-0731349,46-0731349,0,0.386743,0.952549,Yes
20610f38-915a-44dc-990d-c5d0b448471f,1,Quote_LegalEntities.LLC,X,X,0,0.386743,1,Yes
20610f38-915a-44dc-990d-c5d0b448471f,1,Quote_LiabilityLimits.EachAccident,1000000,1000000,0,0.386743,0.974127,Yes
20610f38-915a-44dc-990d-c5d0b448471f,1,Quote_LiabilityLimits.EachEmployee,1000000,1000000,0,0.386743,0.991983,Yes
20610f38-915a-44dc-990d-c5d0b448471f,1,Quote_LiabilityLimits.PolicyLimit,1000000,1000000,0,0.386743,0.982184,Yes
20610f38-915a-44dc-990d-c5d0b448471f,1,Quote_MailingAddress.City,Pittsburgh,Pittsburgh,0,0.386743,0.976317,Yes
20610f38-915a-44dc-990d-c5d0b448471f,1,Quote_MailingAddress.Line1,"6425 Living Place, Suite 200","6425 Living Place, Suite 200",0,0.386743,0.852938,Yes
20610f38-915a-44dc-990d-c5d0b448471f,1,Quote_MailingAddress.State,PA,PA,0,0.386743,0.996468,Yes
20610f38-915a-44dc-990d-c5d0b448471f,1,Quote_MailingAddress.Zip,15206,15206,0,0.386743,0.992283,Yes
20610f38-915a-44dc-990d-c5d0b448471f,3,Quote_NatureOfBusiness,Home Health Care in PA,Home Health Care in PA,0,0.386743,0.887531,Yes
ba55e54f-2f95-4cdb-88d4-71f04c1e3a40,0,Location.Line1,938 Hatcher Ave,938 Hatcher Ave City,5,0.671322,0.744337,No
24b4ebc7-84bf-4f51-aeb2-ffea3c05f16e,6,Location.City,Stockton,Stockton,0,0.520043,0.968188,Yes
24b4ebc7-84bf-4f51-aeb2-ffea3c05f16e,6,Location.Id,i,i,0,0.520043,0.990555,Yes
24b4ebc7-84bf-4f51-aeb2-ffea3c05f16e,6,Location.Line1,3913 Stetson Court,3913 Stetson Court,0,0.520043,0.996017,Yes
24b4ebc7-84bf-4f51-aeb2-ffea3c05f16e,6,Location.State,CA,CA,0,0.520043,0.99444,Yes
24b4ebc7-84bf-4f51-aeb2-ffea3c05f16e,6,Location.Zip,95206,95206,0,0.520043,0.994001,Yes
24b4ebc7-84bf-4f51-aeb2-ffea3c05f16e,6,Quote_BusinessName,Stetson Court Living LLC,Stetson Court Living LLC,0,0.520043,0.904431,Yes
24b4ebc7-84bf-4f51-aeb2-ffea3c05f16e,7,Quote_ClassCode.ClassCode,9070,9070,0,0.520043,0.972318,Yes
24b4ebc7-84bf-4f51-aeb2-ffea3c05f16e,7,Quote_ClassCode.FullTimeEmployees,2,2,0,0.520043,0.896073,Yes
24b4ebc7-84bf-4f51-aeb2-ffea3c05f16e,7,Quote_ClassCode.LocationId,i,i,0,0.520043,0.951254,Yes
24b4ebc7-84bf-4f51-aeb2-ffea3c05f16e,7,Quote_ClassCode.PartTimeEmployees,2,2,0,0.520043,0.886662,Yes
24b4ebc7-84bf-4f51-aeb2-ffea3c05f16e,7,Quote_ClassCode.Payroll,50.115,50.115,0,0.520043,0.789692,Yes
24b4ebc7-84bf-4f51-aeb2-ffea3c05f16e,6,Quote_ContactInformation.Email,stetsoncourtliving@gmail.com,stetsoncourtliving@gmail.com,0,0.520043,0.990116,Yes
24b4ebc7-84bf-4f51-aeb2-ffea3c05f16e,6,Quote_ContactInformation.Name,Albert Gaoiran,Albert Gaoiran,0,0.520043,1,Yes
24b4ebc7-84bf-4f51-aeb2-ffea3c05f16e,6,Quote_ContactInformation.Phone,(408) 876-9445,(408) 876-9445,0,0.520043,0.99615,Yes
24b4ebc7-84bf-4f51-aeb2-ffea3c05f16e,6,Quote_EffectiveDate,07/25/2019,07/25/2019,0,0.520043,1,Yes
24b4ebc7-84bf-4f51-aeb2-ffea3c05f16e,6,Quote_Fein,461542376,461542376,0,0.520043,0.968152,Yes
24b4ebc7-84bf-4f51-aeb2-ffea3c05f16e,6,Quote_LiabilityLimits.EachAccident,1000000,1000000,0,0.520043,0.986268,Yes
24b4ebc7-84bf-4f51-aeb2-ffea3c05f16e,6,Quote_LiabilityLimits.EachEmployee,1000000,1000000,0,0.520043,0.996089,Yes
24b4ebc7-84bf-4f51-aeb2-ffea3c05f16e,6,Quote_LiabilityLimits.PolicyLimit,1000000,1000000,0,0.520043,0.974647,Yes
24b4ebc7-84bf-4f51-aeb2-ffea3c05f16e,6,Quote_MailingAddress.City,Stockton,Stockton,0,0.520043,0.978843,Yes
24b4ebc7-84bf-4f51-aeb2-ffea3c05f16e,6,Quote_MailingAddress.Line1,3913 Stetson Court,3913 Stetson Court,0,0.520043,0.90611,Yes
24b4ebc7-84bf-4f51-aeb2-ffea3c05f16e,6,Quote_MailingAddress.State,CA,CA,0,0.520043,1,Yes
24b4ebc7-84bf-4f51-aeb2-ffea3c05f16e,6,Quote_MailingAddress.Zip,95206,95206,0,0.520043,0.996074,Yes
24b4ebc7-84bf-4f51-aeb2-ffea3c05f16e,8,Quote_NatureOfBusiness,RCFE,RCFE,0,0.520043,0.651571,Yes
27131e6b-754b-4f48-acdd-0620191ac152,0,Location.City,"Coral Gables,","Coral Gables,",0,0.487872,0.763579,Yes
27131e6b-754b-4f48-acdd-0620191ac152,0,Location.Id,i,i,0,0.487872,1,Yes
27131e6b-754b-4f48-acdd-0620191ac152,0,Location.Id,2,2,0,0.487872,1,Yes
27131e6b-754b-4f48-acdd-0620191ac152,0,Location.Line1,2020 Ponce De Leon BLVD,2020 Ponce De Leon BLVD,0,0.487872,1,Yes
27131e6b-754b-4f48-acdd-0620191ac152,0,Location.State,FL,FL,0,0.487872,1,Yes
27131e6b-754b-4f48-acdd-0620191ac152,0,Location.Zip,33134,33134,0,0.487872,1,Yes
27131e6b-754b-4f48-acdd-0620191ac152,0,Quote_BusinessName,"applj cant Doctors Healthcare Plans, Inc. / DHCP","applj cant Doctors Healthcare Plans, Inc. / DHCP",0,0.487872,0.802475,Yes
27131e6b-754b-4f48-acdd-0620191ac152,0,Quote_ClassCode.ClassCode,8810,8810,0,0.487872,1,Yes
27131e6b-754b-4f48-acdd-0620191ac152,0,Quote_ClassCode.ClassCode,8742,8742,0,0.487872,1,Yes
27131e6b-754b-4f48-acdd-0620191ac152,0,Quote_ClassCode.ClassCode,7380,7380,0,0.487872,0.998221,Yes
27131e6b-754b-4f48-acdd-0620191ac152,0,Quote_ClassCode.FullTimeEmployees,56,56,0,0.487872,0.992625,Yes
27131e6b-754b-4f48-acdd-0620191ac152,0,Quote_ClassCode.FullTimeEmployees,24,24,0,0.487872,0.990772,Yes
