uuid	page	field	gt	pred	levenshtein_distance	doc_conf	entity_conf
1c1144ff-d1bc-4775-9272-c9463d8171c8	0	Quote_LiabilityLimits.EachEmployee	1,000,000	1,000,000	0	0.562163	0.996212
1c1144ff-d1bc-4775-9272-c9463d8171c8	0	Quote_LiabilityLimits.PolicyLimit	1,000,000	1,000,000	0	0.562163	0.996087
1c1144ff-d1bc-4775-9272-c9463d8171c8	0	Quote_MailingAddress.City	Elizabeth,	Elizabeth,	0	0.562163	0.996188
1c1144ff-d1bc-4775-9272-c9463d8171c8	0	Quote_MailingAddress.Line1	400-416 Trinity Place	400-416 Trinity Place	0	0.562163	0.692502
1c1144ff-d1bc-4775-9272-c9463d8171c8	0	Quote_MailingAddress.State	NJ	NJ	0	0.562163	1.0
1c1144ff-d1bc-4775-9272-c9463d8171c8	0	Quote_MailingAddress.Zip	07201	07201	0	0.562163	1.0
1c1144ff-d1bc-4775-9272-c9463d8171c8	2	Quote_NatureOfBusiness	Auto Body Shop 70%, Tow 30%, No welding.	Auto Body Shop 70%, Tow 30%, No welding.	0	0.562163	0.990554
1c1144ff-d1bc-4775-9272-c9463d8171c8	0	Quote_YearsInBusiness	20	20	0	0.562163	0.992662
1e2da025-e25e-46ad-957f-c81d579c0d8f	5	Location.City	A, Mclean,	A, Mclean,	0	0.445207	0.514348
1e2da025-e25e-46ad-957f-c81d579c0d8f	5	Location.Id	i	i	0	0.445207	1.0
1e2da025-e25e-46ad-957f-c81d579c0d8f	5	Location.Line1	12 Westport Ct. Suite	12 Westport Ct. Suite	0	0.445207	0.990437
1e2da025-e25e-46ad-957f-c81d579c0d8f	5	Location.State	IL,	IL,	0	0.445207	1.0
1e2da025-e25e-46ad-957f-c81d579c0d8f	5	Location.Zip	61704	61704	0	0.445207	1.0
1e2da025-e25e-46ad-957f-c81d579c0d8f	5	Quote_BusinessName	Child Care Connection Learning Center irsc.	Child Care Connection Learning Center irsc.	0	0.445207	0.881847
1e2da025-e25e-46ad-957f-c81d579c0d8f	6	Quote_ClassCode.ClassCode	1SS69			0.445207	
1e2da025-e25e-46ad-957f-c81d579c0d8f	6	Quote_ClassCode.FullTimeEmployees	i	i	0	0.445207	0.846035
1e2da025-e25e-46ad-957f-c81d579c0d8f	6	Quote_ClassCode.PartTimeEmployees	i	i	0	0.445207	0.85103
1e2da025-e25e-46ad-957f-c81d579c0d8f	6	Quote_ClassCode.Payroll	24,000.00	24,000.00	0	0.445207	0.982888
1e2da025-e25e-46ad-957f-c81d579c0d8f	5	Quote_ContactInformation.Email	brad.wurth@ccuntryfinancial.com	brad.wurth@ccuntryfinancial.com	0	0.445207	1.0
1e2da025-e25e-46ad-957f-c81d579c0d8f	5	Quote_ContactInformation.Name	8rad Wurth	iHsïciwfi 8rad Wurth	10	0.445207	0.978852
1e2da025-e25e-46ad-957f-c81d579c0d8f	5	Quote_ContactInformation.Phone	3096638960	3096638960	0	0.445207	1.0
1e2da025-e25e-46ad-957f-c81d579c0d8f	5	Quote_EffectiveDate	12/20/2013	12/20/2013	0	0.445207	1.0
1e2da025-e25e-46ad-957f-c81d579c0d8f	5	Quote_Fein	37-1 $920)3	$920)3	5	0.445207	0.494601
1e2da025-e25e-46ad-957f-c81d579c0d8f	5	Quote_LegalEntities.Corporation	|X	|X	0	0.445207	0.984711
1e2da025-e25e-46ad-957f-c81d579c0d8f	5	Quote_LiabilityLimits.EachAccident	100			0.445207	
1e2da025-e25e-46ad-957f-c81d579c0d8f	5	Quote_LiabilityLimits.EachEmployee	100	100	0	0.445207	0.903367
1e2da025-e25e-46ad-957f-c81d579c0d8f	5	Quote_LiabilityLimits.PolicyLimit	500	500	0	0.445207	1.0
1e2da025-e25e-46ad-957f-c81d579c0d8f	5	Quote_MailingAddress.City	Bloomington,	Brad Wurth Bloomington,	11	0.445207	0.57274
1e2da025-e25e-46ad-957f-c81d579c0d8f	5	Quote_MailingAddress.Line1	12 Westport Ct Suite A	12 Westport Ct Suite A	0	0.445207	0.83787
1e2da025-e25e-46ad-957f-c81d579c0d8f	5	Quote_MailingAddress.State	IL	IL	0	0.445207	1.0
1e2da025-e25e-46ad-957f-c81d579c0d8f	5	Quote_MailingAddress.Zip	61704	61704	0	0.445207	1.0
1e2da025-e25e-46ad-957f-c81d579c0d8f	7	Quote_NatureOfBusiness	Child Day Care	Child Day Care GÉNÉRAL information	20	0.445207	0.935781
1e2da025-e25e-46ad-957f-c81d579c0d8f	5	Quote_YearsInBusiness	1 5	1 5	0	0.445207	0.940713
27131e6b-754b-4f48-acdd-0620191ac152	0	Location.City	Coral Gables,	Coral Gables,	0	0.487872	0.763579
27131e6b-754b-4f48-acdd-0620191ac152	0	Location.Id	i	i	0	0.487872	1.0
27131e6b-754b-4f48-acdd-0620191ac152	0	Location.Id	2	2	0	0.487872	1.0
27131e6b-754b-4f48-acdd-0620191ac152	0	Location.Line1	2020 Ponce De Leon BLVD	2020 Ponce De Leon BLVD	0	0.487872	1.0
27131e6b-754b-4f48-acdd-0620191ac152	0	Location.State	FL	FL	0	0.487872	1.0
27131e6b-754b-4f48-acdd-0620191ac152	0	Location.Zip	33134	33134	0	0.487872	1.0
27131e6b-754b-4f48-acdd-0620191ac152	0	Quote_BusinessName	applj cant Doctors Healthcare Plans, Inc. / DHCP	applj cant Doctors Healthcare Plans, Inc. / DHCP	0	0.487872	0.802475
27131e6b-754b-4f48-acdd-0620191ac152	0	Quote_ClassCode.ClassCode	8810	8810	0	0.487872	1.0
27131e6b-754b-4f48-acdd-0620191ac152	0	Quote_ClassCode.ClassCode	8742	8742	0	0.487872	1.0
27131e6b-754b-4f48-acdd-0620191ac152	0	Quote_ClassCode.ClassCode	7380	7380	0	0.487872	0.998221
27131e6b-754b-4f48-acdd-0620191ac152	0	Quote_ClassCode.FullTimeEmployees	56	56	0	0.487872	0.992625
27131e6b-754b-4f48-acdd-0620191ac152	0	Quote_ClassCode.FullTimeEmployees	24	24	0	0.487872	0.990772
27131e6b-754b-4f48-acdd-0620191ac152	0	Quote_ClassCode.FullTimeEmployees	8	8	0	0.487872	0.994565
27131e6b-754b-4f48-acdd-0620191ac152	0	Quote_ClassCode.Payroll	$4,500,448	$4,500,448	0	0.487872	0.983226
27131e6b-754b-4f48-acdd-0620191ac152	0	Quote_ClassCode.Payroll	$931,970	$931,970	0	0.487872	0.99819
27131e6b-754b-4f48-acdd-0620191ac152	0	Quote_ClassCode.Payroll	$266,240	$266,240	0	0.487872	1.0
27131e6b-754b-4f48-acdd-0620191ac152	0	Quote_Fein	81-5365256	81-5365256	0	0.487872	0.979731
27131e6b-754b-4f48-acdd-0620191ac152	0	Quote_LegalEntities.Corporation	^			0.487872	
27131e6b-754b-4f48-acdd-0620191ac152	0	Quote_LiabilityLimits.EachAccident	1,000,000	1,000,000	0	0.487872	1.0
27131e6b-754b-4f48-acdd-0620191ac152	0	Quote_LiabilityLimits.EachEmployee	1,000,000	1,000,000	0	0.487872	1.0
27131e6b-754b-4f48-acdd-0620191ac152	0	Quote_LiabilityLimits.PolicyLimit	1,000,000	1,000,000	0	0.487872	1.0
27131e6b-754b-4f48-acdd-0620191ac152	0	Quote_MailingAddress.City	Coral Gables,			0.487872	
27131e6b-754b-4f48-acdd-0620191ac152	0	Quote_MailingAddress.Line1	2020 Ponce De Leon BLVD #901			0.487872	
27131e6b-754b-4f48-acdd-0620191ac152	0	Quote_MailingAddress.State	FL			0.487872	
27131e6b-754b-4f48-acdd-0620191ac152	0	Quote_MailingAddress.Zip	33134			0.487872	
27131e6b-754b-4f48-acdd-0620191ac152	1	Quote_NatureOfBusiness	This group is the administrative operation for a Medicare based HMO program in SFL. Consists of 8810, 8742 & 7380 exposure Doctors Healthcare Plans, Inc. & DHCP Transportation Services, LLC are commonly owned	This group is the administrative operation for a Medicare based HMO program in SFL. Consists of 8810, 8742 & 7380 exposure Doctors Healthcare Plans, Inc. & DHCP Transportation Services, LLC are commonly owned	0	0.487872	0.934484
27131e6b-754b-4f48-acdd-0620191ac152	0	Quote_YearsInBusiness	1	1	0	0.487872	0.630356
282fcddc-449e-46a0-a3a2-705f610da5b5	0	Location.City	<empty/>			0.551052	
282fcddc-449e-46a0-a3a2-705f610da5b5	0	Location.Id	<empty/>			0.551052	
282fcddc-449e-46a0-a3a2-705f610da5b5	0	Location.Line1	<empty/>			0.551052	
282fcddc-449e-46a0-a3a2-705f610da5b5	0	Location.State	<empty/>			0.551052	
282fcddc-449e-46a0-a3a2-705f610da5b5	0	Location.Zip	<empty/>			0.551052	
282fcddc-449e-46a0-a3a2-705f610da5b5	0	Quote_BusinessName	Development Electrical Contractor Inc	Development Electrical Contractor Inc	0	0.551052	0.737176
282fcddc-449e-46a0-a3a2-705f610da5b5	0	Quote_ClassCode.ClassCode	5190	5190	0	0.551052	1.0
282fcddc-449e-46a0-a3a2-705f610da5b5	0	Quote_ClassCode.FullTimeEmployees	2	2	0	0.551052	0.87078
282fcddc-449e-46a0-a3a2-705f610da5b5	0	Quote_ClassCode.LocationId	01	01	0	0.551052	0.971607
282fcddc-449e-46a0-a3a2-705f610da5b5	0	Quote_ClassCode.Payroll	42,000	42,000	0	0.551052	0.947587
282fcddc-449e-46a0-a3a2-705f610da5b5	0	Quote_EffectiveDate	12/10/2018	12/10/2018	0	0.551052	1.0
282fcddc-449e-46a0-a3a2-705f610da5b5	0	Quote_Fein	27-4013230	27-4013230	0	0.551052	0.958357
282fcddc-449e-46a0-a3a2-705f610da5b5	0	Quote_LegalEntities.Other	X	X	0	0.551052	0.551052
282fcddc-449e-46a0-a3a2-705f610da5b5	0	Quote_LiabilityLimits.EachAccident	1,000,000	1,000,000	0	0.551052	0.987092
282fcddc-449e-46a0-a3a2-705f610da5b5	0	Quote_LiabilityLimits.EachEmployee	1,000,000	1,000,000	0	0.551052	1.0
282fcddc-449e-46a0-a3a2-705f610da5b5	0	Quote_LiabilityLimits.PolicyLimit	1,000,000	1,000,000	0	0.551052	0.998188
282fcddc-449e-46a0-a3a2-705f610da5b5	0	Quote_MailingAddress.City	Kendall	Kendall	0	0.551052	1.0
282fcddc-449e-46a0-a3a2-705f610da5b5	0	Quote_MailingAddress.Line1	15711 SW 59 TH Terr	15711 SW 59 TH Terr	0	0.551052	0.609599
282fcddc-449e-46a0-a3a2-705f610da5b5	0	Quote_MailingAddress.State	FL	FL	0	0.551052	1.0
282fcddc-449e-46a0-a3a2-705f610da5b5	0	Quote_MailingAddress.Zip	33193	33193	0	0.551052	1.0
282fcddc-449e-46a0-a3a2-705f610da5b5	1	Quote_NatureOfBusiness	Electrical Wiring with in Building Flat roof exposures	Electrical Wiring with in Building Flat roof exposures	0	0.551052	0.955528
282fcddc-449e-46a0-a3a2-705f610da5b5	0	Quote_YearsInBusiness		10		0.551052	0.844923
282fcddc-449e-46a0-a3a2-705f610da5b5	0	Quote_YearsInBusiness	7			0.551052	
28816d71-9da4-4753-accf-d02523d03eef	0	Location.City	Niles,	Niles,	0	0.656502	0.981188
28816d71-9da4-4753-accf-d02523d03eef	0	Location.Id	i	i	0	0.656502	1.0
28816d71-9da4-4753-accf-d02523d03eef	0	Location.Id	2	2	0	0.656502	0.778464
28816d71-9da4-4753-accf-d02523d03eef	0	Location.Line1	1003 Canal Street	1003 Canal Street	0	0.656502	0.998266
28816d71-9da4-4753-accf-d02523d03eef	0	Location.State	Ml	Ml	0	0.656502	0.966413
28816d71-9da4-4753-accf-d02523d03eef	0	Location.Zip	49120	49120	0	0.656502	0.974389
28816d71-9da4-4753-accf-d02523d03eef	0	Quote_BusinessName	NAME:S L R Plumbing & Sewer	L R Plumbing & Sewer	7	0.656502	0.701324
28816d71-9da4-4753-accf-d02523d03eef	1	Quote_ClassCode.ClassCode	5183	5183	0	0.656502	0.952504
28816d71-9da4-4753-accf-d02523d03eef	2	Quote_ClassCode.ClassCode	5183	5183	0	0.656502	0.986061
28816d71-9da4-4753-accf-d02523d03eef	2	Quote_ClassCode.ClassCode	8810	8810	0	0.656502	0.979942
28816d71-9da4-4753-accf-d02523d03eef	2	Quote_ClassCode.ClassCode	5550	5550	0	0.656502	0.918226
28816d71-9da4-4753-accf-d02523d03eef	1	Quote_ClassCode.LocationId	2	2	0	0.656502	0.94725
28816d71-9da4-4753-accf-d02523d03eef	2	Quote_ClassCode.LocationId	i	i	0	0.656502	0.988256
28816d71-9da4-4753-accf-d02523d03eef	2	Quote_ClassCode.LocationId	i	i	0	0.656502	0.9779
28816d71-9da4-4753-accf-d02523d03eef	2	Quote_ClassCode.LocationId	i	i	0	0.656502	0.946021
28816d71-9da4-4753-accf-d02523d03eef	1	Quote_ClassCode.Payroll	$195,000.00	$195,000.00	0	0.656502	0.835372
28816d71-9da4-4753-accf-d02523d03eef	2	Quote_ClassCode.Payroll	$105,000.00	$105,000.00	0	0.656502	0.918189
28816d71-9da4-4753-accf-d02523d03eef	2	Quote_ClassCode.Payroll	$39,350.00	$39,350.00	0	0.656502	0.867976
28816d71-9da4-4753-accf-d02523d03eef	2	Quote_ClassCode.Payroll	$0.00	$0.00	0	0.656502	0.812009
28816d71-9da4-4753-accf-d02523d03eef	0	Quote_ContactInformation.Name	Jackie Morrow	Jackie Morrow	0	0.656502	1.0
28816d71-9da4-4753-accf-d02523d03eef	0	Quote_ContactInformation.Phone	(269) 683-1290	(269) 683-1290	0	0.656502	0.924016
28816d71-9da4-4753-accf-d02523d03eef	0	Quote_EffectiveDate	02/01/2019	02/01/2019	0	0.656502	1.0
28816d71-9da4-4753-accf-d02523d03eef	0	Quote_Fein	35-1450833	35-1450833	0	0.656502	0.934978
28816d71-9da4-4753-accf-d02523d03eef	0	Quote_LegalEntities.Corporation	X	X	0	0.656502	0.989084
28816d71-9da4-4753-accf-d02523d03eef	0	Quote_LiabilityLimits.EachAccident	500,000	500,000	0	0.656502	0.977128
28816d71-9da4-4753-accf-d02523d03eef	0	Quote_LiabilityLimits.EachEmployee	500,000	500,000	0	0.656502	0.984985
28816d71-9da4-4753-accf-d02523d03eef	0	Quote_LiabilityLimits.PolicyLimit	500,000	500,000	0	0.656502	0.988809
28816d71-9da4-4753-accf-d02523d03eef	0	Quote_MailingAddress.City	Niles,	Niles,	0	0.656502	0.979681
28816d71-9da4-4753-accf-d02523d03eef	0	Quote_MailingAddress.Line1	1003 Canal St	1003 Canal St	0	0.656502	0.941144
28816d71-9da4-4753-accf-d02523d03eef	0	Quote_MailingAddress.State	Ml	Ml	0	0.656502	1.0
28816d71-9da4-4753-accf-d02523d03eef	0	Quote_MailingAddress.Zip	49120	49120	0	0.656502	0.998264
28816d71-9da4-4753-accf-d02523d03eef	3	Quote_NatureOfBusiness	Plumbing Contractor - Residential/Domestic - See N	Plumbing Contractor - Residential/Domestic - See N	0	0.656502	0.892359
2c43c986-405c-44c7-8fc9-f41e6c83e14d	0	Location.City	Chicago	Chicago	0	0.52997	0.976851
2c43c986-405c-44c7-8fc9-f41e6c83e14d	0	Location.Id	1	1	0	0.52997	0.978372
2c43c986-405c-44c7-8fc9-f41e6c83e14d	0	Location.Line1	1452 E 53Rd St	1452 E 53Rd St	0	0.52997	0.990749
2c43c986-405c-44c7-8fc9-f41e6c83e14d	0	Location.State	IL	IL	0	0.52997	0.994814
2c43c986-405c-44c7-8fc9-f41e6c83e14d	0	Location.Zip	60615	60615	0	0.52997	0.990037
2c43c986-405c-44c7-8fc9-f41e6c83e14d	0	Quote_BusinessName	One Solution Foundation Inc	One Solution Foundation Inc	0	0.52997	0.911971
2c43c986-405c-44c7-8fc9-f41e6c83e14d	1	Quote_ClassCode.ClassCode	8868	8868	0	0.52997	0.992861
2c43c986-405c-44c7-8fc9-f41e6c83e14d	1	Quote_ClassCode.ClassDescriptionCode	00	00	0	0.52997	0.994339
2c43c986-405c-44c7-8fc9-f41e6c83e14d	1	Quote_ClassCode.FullTimeEmployees	1	1	0	0.52997	0.765421
2c43c986-405c-44c7-8fc9-f41e6c83e14d	1	Quote_ClassCode.Payroll	$66000	$66000	0	0.52997	0.85338
2c43c986-405c-44c7-8fc9-f41e6c83e14d	0	Quote_EffectiveDate	1/30/2019	1/30/2019	0	0.52997	1.0
2c43c986-405c-44c7-8fc9-f41e6c83e14d	0	Quote_Fein	814030534	814030534	0	0.52997	0.960217
2c43c986-405c-44c7-8fc9-f41e6c83e14d	0	Quote_LegalEntities.Other	<empty/>			0.52997	
2c43c986-405c-44c7-8fc9-f41e6c83e14d	0	Quote_LiabilityLimits.EachAccident	100000	100000	0	0.52997	0.988202
2c43c986-405c-44c7-8fc9-f41e6c83e14d	0	Quote_LiabilityLimits.EachEmployee	100000	100000	0	0.52997	0.995678
2c43c986-405c-44c7-8fc9-f41e6c83e14d	0	Quote_LiabilityLimits.PolicyLimit	500000	500000	0	0.52997	0.995257
2c43c986-405c-44c7-8fc9-f41e6c83e14d	0	Quote_MailingAddress.City	Chicago	Chicago	0	0.52997	0.98574
2c43c986-405c-44c7-8fc9-f41e6c83e14d	0	Quote_MailingAddress.Line1	1452 E 53Rd St	1452 E 53Rd St	0	0.52997	0.959506
2c43c986-405c-44c7-8fc9-f41e6c83e14d	0	Quote_MailingAddress.State	IL	IL	0	0.52997	1.0
2c43c986-405c-44c7-8fc9-f41e6c83e14d	0	Quote_MailingAddress.Zip	60615	60615	0	0.52997	0.995816
2f15d5f7-804d-4714-8f56-949865c230fd	0	Location.City	Norco,	Norco,	0	0.609525	0.986106
2f15d5f7-804d-4714-8f56-949865c230fd	0	Location.City	Norco,	Norco,	0	0.609525	0.986229
2f15d5f7-804d-4714-8f56-949865c230fd	0	Location.Id	i	i	0	0.609525	1.0
2f15d5f7-804d-4714-8f56-949865c230fd	0	Location.Id	2	2	0	0.609525	0.998158
2f15d5f7-804d-4714-8f56-949865c230fd	0	Location.Line1	1900 Hamner Ave	1900 Hamner Ave	0	0.609525	0.977293
2f15d5f7-804d-4714-8f56-949865c230fd	0	Location.Line1	1845 2nd St.	1845 2nd St.	0	0.609525	0.971493
2f15d5f7-804d-4714-8f56-949865c230fd	0	Location.State	CA	CA	0	0.609525	0.992793
2f15d5f7-804d-4714-8f56-949865c230fd	0	Location.State	CA	CA	0	0.609525	0.998249
2f15d5f7-804d-4714-8f56-949865c230fd	0	Location.Zip	92860	92860	0	0.609525	0.996394
2f15d5f7-804d-4714-8f56-949865c230fd	0	Location.Zip	92860	92860	0	0.609525	0.992793
2f15d5f7-804d-4714-8f56-949865c230fd	0	Quote_BusinessName	Hemborg Ford Inc.	Hemborg Ford Inc.	0	0.609525	0.973483
2f15d5f7-804d-4714-8f56-949865c230fd	1	Quote_ClassCode.ClassCode	8810	8810	0	0.609525	1.0
2f15d5f7-804d-4714-8f56-949865c230fd	1	Quote_ClassCode.ClassCode	8391A	8391A	0	0.609525	0.956992
2f15d5f7-804d-4714-8f56-949865c230fd	1	Quote_ClassCode.ClassCode	8391B	8391B	0	0.609525	0.774537
2f15d5f7-804d-4714-8f56-949865c230fd	1	Quote_ClassCode.ClassCode	8748	8748	0	0.609525	0.992201
2f15d5f7-804d-4714-8f56-949865c230fd	1	Quote_ClassCode.ClassCode	8810	8810	0	0.609525	1.0
2f15d5f7-804d-4714-8f56-949865c230fd	1	Quote_ClassCode.ClassCode	8391A	8391A	0	0.609525	1.0
2f15d5f7-804d-4714-8f56-949865c230fd	1	Quote_ClassCode.ClassCode	8391B	8391B	0	0.609525	0.994399
2f15d5f7-804d-4714-8f56-949865c230fd	1	Quote_ClassCode.ClassCode	8748	8748	0	0.609525	1.0
2f15d5f7-804d-4714-8f56-949865c230fd	1	Quote_ClassCode.FullTimeEmployees	20	20	0	0.609525	0.996261
2f15d5f7-804d-4714-8f56-949865c230fd	1	Quote_ClassCode.FullTimeEmployees	13	13	0	0.609525	1.0
2f15d5f7-804d-4714-8f56-949865c230fd	1	Quote_ClassCode.FullTimeEmployees	10	10	0	0.609525	1.0
2f15d5f7-804d-4714-8f56-949865c230fd	1	Quote_ClassCode.FullTimeEmployees	12	12	0	0.609525	0.954846
2f15d5f7-804d-4714-8f56-949865c230fd	1	Quote_ClassCode.FullTimeEmployees	7	7	0	0.609525	0.998114
2f15d5f7-804d-4714-8f56-949865c230fd	1	Quote_ClassCode.FullTimeEmployees	13	13	0	0.609525	1.0
2f15d5f7-804d-4714-8f56-949865c230fd	1	Quote_ClassCode.FullTimeEmployees	10	10	0	0.609525	0.998094
2f15d5f7-804d-4714-8f56-949865c230fd	1	Quote_ClassCode.FullTimeEmployees	11	11	0	0.609525	0.998142
2f15d5f7-804d-4714-8f56-949865c230fd	1	Quote_ClassCode.LocationId	1	1	0	0.609525	0.998128
2f15d5f7-804d-4714-8f56-949865c230fd	1	Quote_ClassCode.LocationId	1	1	0	0.609525	0.937553
2f15d5f7-804d-4714-8f56-949865c230fd	1	Quote_ClassCode.LocationId	1	1	0	0.609525	0.731886
2f15d5f7-804d-4714-8f56-949865c230fd	1	Quote_ClassCode.LocationId	1	1	0	0.609525	0.961114
2f15d5f7-804d-4714-8f56-949865c230fd	1	Quote_ClassCode.LocationId	2	2	0	0.609525	1.0
2f15d5f7-804d-4714-8f56-949865c230fd	1	Quote_ClassCode.LocationId	2	2	0	0.609525	1.0
2f15d5f7-804d-4714-8f56-949865c230fd	1	Quote_ClassCode.LocationId	2	2	0	0.609525	0.996306
2f15d5f7-804d-4714-8f56-949865c230fd	1	Quote_ClassCode.LocationId	2	2	0	0.609525	1.0
2f15d5f7-804d-4714-8f56-949865c230fd	1	Quote_ClassCode.PartTimeEmployees	i	i	0	0.609525	0.99243
2f15d5f7-804d-4714-8f56-949865c230fd	1	Quote_ClassCode.PartTimeEmployees	0	0	0	0.609525	0.982412
2f15d5f7-804d-4714-8f56-949865c230fd	1	Quote_ClassCode.PartTimeEmployees	i	i	0	0.609525	0.996206
2f15d5f7-804d-4714-8f56-949865c230fd	1	Quote_ClassCode.PartTimeEmployees	i	i	0	0.609525	0.950879
2f15d5f7-804d-4714-8f56-949865c230fd	1	Quote_ClassCode.PartTimeEmployees	0	0	0	0.609525	0.984408
2f15d5f7-804d-4714-8f56-949865c230fd	1	Quote_ClassCode.PartTimeEmployees	0	0	0	0.609525	0.990247
2f15d5f7-804d-4714-8f56-949865c230fd	1	Quote_ClassCode.PartTimeEmployees	1	1	0	0.609525	0.978695
2f15d5f7-804d-4714-8f56-949865c230fd	1	Quote_ClassCode.PartTimeEmployees	0	0	0	0.609525	0.982547
2f15d5f7-804d-4714-8f56-949865c230fd	1	Quote_ClassCode.Payroll	$955,911.00	$955,911.00	0	0.609525	0.951029
2f15d5f7-804d-4714-8f56-949865c230fd	1	Quote_ClassCode.Payroll	$1,076,920.00	$1,076,920.00	0	0.609525	0.809964
2f15d5f7-804d-4714-8f56-949865c230fd	1	Quote_ClassCode.Payroll	$512,720.00	$512,720.00	0	0.609525	0.901602
2f15d5f7-804d-4714-8f56-949865c230fd	1	Quote_ClassCode.Payroll	$592,884.00	$592,884.00	0	0.609525	0.988302
2f15d5f7-804d-4714-8f56-949865c230fd	1	Quote_ClassCode.Payroll	$326,409.00	$326,409.00	0	0.609525	0.967339
2f15d5f7-804d-4714-8f56-949865c230fd	1	Quote_ClassCode.Payroll	$1,076,920.00	$1,076,920.00	0	0.609525	0.921043
2f15d5f7-804d-4714-8f56-949865c230fd	1	Quote_ClassCode.Payroll	$512,720.00	$512,720.00	0	0.609525	0.932829
2f15d5f7-804d-4714-8f56-949865c230fd	1	Quote_ClassCode.Payroll	$521,738.00	$521,738.00	0	0.609525	0.978568
2f15d5f7-804d-4714-8f56-949865c230fd	0	Quote_CompanyWebsite	hemborgford.com	hemborgford.com	0	0.609525	0.661859
2f15d5f7-804d-4714-8f56-949865c230fd	0	Quote_ContactInformation.Email	torhemborg@hemborgford.com	torhemborg@hemborgford.com	0	0.609525	0.980169
2f15d5f7-804d-4714-8f56-949865c230fd	0	Quote_ContactInformation.Name	Tor Hemborg	Tor Hemborg	0	0.609525	1.0
2f15d5f7-804d-4714-8f56-949865c230fd	0	Quote_ContactInformation.Phone	(951)737-6151	(951)737-6151	0	0.609525	1.0
2f15d5f7-804d-4714-8f56-949865c230fd	0	Quote_EffectiveDate	03/01/2019	03/01/2019	0	0.609525	1.0
2f15d5f7-804d-4714-8f56-949865c230fd	0	Quote_Fein	95-3810432	95-3810432	0	0.609525	0.98398
2f15d5f7-804d-4714-8f56-949865c230fd	0	Quote_LegalEntities.Corporation	<empty/>			0.609525	
2f15d5f7-804d-4714-8f56-949865c230fd	0	Quote_LiabilityLimits.EachAccident	1,000,000	1,000,000	0	0.609525	0.981922
2f15d5f7-804d-4714-8f56-949865c230fd	0	Quote_LiabilityLimits.EachEmployee	1,000,000	1,000,000	0	0.609525	0.986756
2f15d5f7-804d-4714-8f56-949865c230fd	0	Quote_LiabilityLimits.PolicyLimit	1,000,000	1,000,000	0	0.609525	0.98633
2f15d5f7-804d-4714-8f56-949865c230fd	0	Quote_MailingAddress.City	Laguna Beach,	Laguna Beach,	0	0.609525	0.609525
2f15d5f7-804d-4714-8f56-949865c230fd	0	Quote_MailingAddress.Line1	28332 Camino Capistrano CÀ	28332 Camino Capistrano 5511	4	0.609525	0.848585
2f15d5f7-804d-4714-8f56-949865c230fd	0	Quote_MailingAddress.State	CÀ	CÀ	0	0.609525	0.988858
2f15d5f7-804d-4714-8f56-949865c230fd	0	Quote_MailingAddress.Zip	92677	92677	0	0.609525	0.984799
2f15d5f7-804d-4714-8f56-949865c230fd	2	Quote_NatureOfBusiness	New Car Dealership	New Car Dealership	0	0.609525	0.997492
2f15d5f7-804d-4714-8f56-949865c230fd	0	Quote_YearsInBusiness	39	39	0	0.609525	0.990993
340e9499-3285-41cb-bcd6-aef6e9c504a8	5	Location.City	Las Vegas Clark	Las Vegas Clark	0	0.595198	0.953123
340e9499-3285-41cb-bcd6-aef6e9c504a8	5	Location.Id	i	i	0	0.595198	1.0
340e9499-3285-41cb-bcd6-aef6e9c504a8	5	Location.Line1	3070 W Ford Avenue	3070 W Ford Avenue	0	0.595198	0.998209
340e9499-3285-41cb-bcd6-aef6e9c504a8	5	Location.State	NV	NV	0	0.595198	1.0
340e9499-3285-41cb-bcd6-aef6e9c504a8	5	Location.Zip	89139	89139	0	0.595198	0.996199
340e9499-3285-41cb-bcd6-aef6e9c504a8	5	Quote_BusinessName	Asgis Inc, DBAi Plant It Earth	Asgis Inc, DBAi Plant It Earth	0	0.595198	0.713936
340e9499-3285-41cb-bcd6-aef6e9c504a8	6	Quote_ClassCode.ClassCode	9102	9102	0	0.595198	0.908052
340e9499-3285-41cb-bcd6-aef6e9c504a8	6	Quote_ClassCode.ClassCode	0042	0042	0	0.595198	0.945874
340e9499-3285-41cb-bcd6-aef6e9c504a8	6	Quote_ClassCode.FullTimeEmployees		4		0.595198	0.780982
340e9499-3285-41cb-bcd6-aef6e9c504a8	6	Quote_ClassCode.FullTimeEmployees		2		0.595198	0.809972
340e9499-3285-41cb-bcd6-aef6e9c504a8	6	Quote_ClassCode.LocationId	i	i	0	0.595198	0.931994
340e9499-3285-41cb-bcd6-aef6e9c504a8	6	Quote_ClassCode.LocationId	i	i	0	0.595198	0.963378
340e9499-3285-41cb-bcd6-aef6e9c504a8	6	Quote_ClassCode.PartTimeEmployees	4			0.595198	
340e9499-3285-41cb-bcd6-aef6e9c504a8	6	Quote_ClassCode.PartTimeEmployees	2			0.595198	
340e9499-3285-41cb-bcd6-aef6e9c504a8	6	Quote_ClassCode.Payroll	58,000	58,000	0	0.595198	0.904704
340e9499-3285-41cb-bcd6-aef6e9c504a8	6	Quote_ClassCode.Payroll	30,000	30,000	0	0.595198	0.945202
340e9499-3285-41cb-bcd6-aef6e9c504a8	5	Quote_CompanyWebsite	www.plant-it-earth.com	www.plant-it-earth.com	0	0.595198	0.595198
